04-Jul-2016 14:15:30 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
04-Jul-2016 14:15:34 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
Begin processing the 1st record. Run 1, Event 6442, LumiSection 58 at 04-Jul-2016 14:15:35.772 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   13 |    -4 -       cbar | 23 |   10   10   14   14 |  1  1 | 121.159      0.723 -0.795 |     84.840    -86.497     95.476    1.500 |
   14 |    -4 -       cbar | 52 |   13   13   28   30 |  1  7 | 120.899      0.723 -0.795 |     84.658    -86.311     95.271    1.500 |
   15 |   -11 -         e+ |  1 |   11   11   -1   -1 |  1  0 | 736.149     -0.853 -1.307 |    192.138   -710.633   -707.172    0.001 |
   16 |    22 -      gamma |  1 |   11   11   -1   -1 |  1  0 |   0.001     -0.864 -1.302 |      0.000     -0.001     -0.001   -0.000 |
   17 |    21 -          g | 73 |   12   12   23   23 |  1  1 |   7.392     -0.833  2.118 |     -3.847      6.312     -6.898    0.556 |
   18 |    21 -          g | 71 |    0    1   36   36 |  2  1 |   5.840     -3.541 -1.716 |     -0.845     -5.779   -100.689   -0.000 |
   19 |     2 -          u | 71 |    1    1   39   39 |  1  1 |  21.254      0.044  0.433 |     19.294      8.914      0.929    0.464 |
   20 |    -3 -       sbar | 71 |    1    1   39   39 |  1  1 |  17.320     -0.991 -1.106 |      7.764    -15.483    -20.104    0.500 |
   21 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   2.096      0.004  1.646 |     -0.158      2.090      0.008    0.938 |
   22 |     3 -          s | 71 |   12   12   45   30 |  1  5 | 120.293     -0.929  2.000 |    -50.041    109.391   -128.471    0.500 |
   23 |    21 -          g | 71 |   17   17   45   30 |  1  5 |   7.392     -0.833  2.118 |     -3.847      6.312     -6.898    0.556 |
   24 |    21 -          g | 71 |   12   12   45   30 |  1  5 |  39.563     -0.867  2.110 |    -20.299     33.958    -38.776   -0.000 |
   25 |    21 -          g | 71 |   12   12   45   30 |  1  5 |  10.326     -0.962  2.075 |     -4.988      9.041    -11.543   -0.000 |
   26 |    21 -          g | 71 |   12   12   45   30 |  1  5 |   9.279     -0.800  2.425 |     -6.996      6.095     -8.242    0.000 |
   27 |    21 -          g | 71 |   14   14   45   30 |  1  5 |  10.732      0.723 -0.970 |      6.069     -8.850      8.454    0.000 |
   28 |    -4 -       cbar | 71 |   14   14   45   30 |  1  5 | 108.115      0.717 -0.776 |     77.161    -75.730     84.347    1.500 |
   29 |   221 -        eta |  2 |   22   28   40   40 |  9  1 |  16.600      0.744 -0.788 |     11.709    -11.766     13.515    0.548 |
   30 |  -411 -         D- |  2 |   22   28   43   41 |  9  2 |  74.410      0.715 -0.774 |     53.212    -52.013     57.896    1.870 |
   31 |     3 -          s | 71 |    1    1   38   35 |  1  3 |  18.026     -0.580 -0.810 |     12.424    -13.061    -11.045    0.500 |
   32 |    21 -          g | 71 |    1    1   38   35 |  1  3 |   6.185     -3.595 -2.430 |     -4.686     -4.037   -112.525   -0.000 |
   33 |    -2 -       ubar | 71 |    1    1   38   35 |  1  3 |  76.156      0.383  1.499 |      5.465     75.960     29.887    0.330 |
   34 |  2212 -         p+ |  1 |   31   33   -1   -1 |  5  0 |   0.220     -5.164  0.064 |      0.219      0.014    -19.221    0.938 |
   35 |   221 -        eta |  2 |   31   33   42   42 |  5  1 |  32.496      0.372  1.505 |      2.135     32.426     12.365    0.548 |
   36 |  2212 -         p+ |  1 |    1    0   -1   -1 |  3  0 |   1.710     -4.731 -1.932 |     -0.604     -1.600    -96.982    0.938 |
   37 |   310 -       K_S0 |  1 |   22   28   -1   -1 |  9  0 |   1.516      0.965 -0.856 |      0.994     -1.145      1.700    0.498 |
   38 |   310 -       K_S0 |  1 |   31   33   -1   -1 |  5  0 |   1.100     -2.374 -0.354 |      1.031     -0.381     -5.853    0.498 |
   39 |   310 -       K_S0 |  1 |   19   20   -1   -1 |  3  0 |   2.660     -1.040 -1.226 |      0.900     -2.503     -3.294    0.498 |
   40 |    22 -      gamma |  1 |   29   29   -1   -1 |  1  0 |  12.767      0.754 -0.773 |      9.140     -8.914     10.557   -0.000 |
   41 |   111 -        pi0 |  2 |   30   30   44   44 |  1  1 |  34.874      0.718 -0.775 |     24.917    -24.399     27.232    0.135 |
   42 |    22 -      gamma |  1 |   35   35   -1   -1 |  1  0 |  30.797      0.375  1.507 |      1.966     30.734     11.832    0.000 |
   43 |   310 -       K_S0 |  1 |   30   30   -1   -1 |  1  0 |  18.809      0.696 -0.763 |     13.600    -12.994     14.185    0.498 |
   44 |    22 -      gamma |  1 |   41   41   -1   -1 |  1  0 |  31.751      0.719 -0.774 |     22.706    -22.194     24.827   -0.000 |
   45 |    11 -         e- |  1 |   22   28   -1   -1 |  9  0 |   0.513     -0.865  1.916 |     -0.174      0.483     -0.502    0.001 |
   46 |   -11 -         e+ |  1 |   22   28   -1   -1 |  9  0 |   0.130     -0.843  1.935 |     -0.046      0.122     -0.123    0.001 |
Begin processing the 12th record. Run 1, Event 6453, LumiSection 58 at 04-Jul-2016 14:15:38.544 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   23 |  0 11 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   16 |  0  4 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -2 -       ubar | 21 |    0    0    4    4 |  1  1 |   0.000  24070.645  0.000 |      0.000      0.000   1314.645    0.000 |
    3 |     1 -          d | 21 |    1    1    4    4 |  1  1 |   0.000 -23523.709  0.000 |      0.000      0.000   -767.709    0.000 |
    4 | -9900024 -       W_R- | 22 |    2    3    5    5 |  2  1 |   0.000  23302.938  0.000 |      0.000      0.000    546.938 2009.243 |
    5 | -9900024 -       W_R- | 62 |    4    4    6    7 |  1  2 | 303.385      1.595  0.246 |    294.255     73.871    717.153 2009.243 |
    6 |    11 -         e- |  1 |    5    5   -1   -1 |  1  0 | 383.701      1.539 -2.748 |   -354.307   -147.285    852.703    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 685.232     -0.197  0.329 |    648.562    221.156   -135.549 1000.000 |
    8 |   -11 -         e+ | 23 |    7    7   13   12 |  1  3 | 449.834      0.074 -0.700 |    344.106   -289.727     33.277    0.001 |
    9 |     3 -          s | 23 |    7    7   11   11 |  1  1 | 204.973     -0.675  0.028 |    204.893      5.718   -149.118    0.500 |
   10 |    -4 -       cbar | 23 |    7    7   32   29 |  1  9 | 514.883     -0.038  1.376 |     99.562    505.165    -19.709    1.500 |
   11 |     3 -          s | 52 |    9    9   26   27 |  1  2 | 202.018     -0.675  0.028 |    201.939      5.636   -146.968    0.500 |
   12 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.004      0.083 -0.667 |      0.003     -0.003      0.000   -0.000 |
   13 |   -11 -         e+ |  1 |    8    8   -1   -1 |  1  0 | 449.830      0.074 -0.700 |    344.103   -289.725     33.277    0.001 |
   14 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.000      0.218 -0.548 |      0.000     -0.000      0.000   -0.000 |
   15 |     5 -          b | 71 |    0    0   17   17 |  1  1 |  22.368      0.212 -2.076 |    -10.828    -19.572      4.772    4.800 |
   16 |    -1 -       dbar | 71 |    1    1   17   17 |  1  1 |   6.223     -3.113 -1.884 |     -1.915     -5.921    -69.855    0.330 |
   17 |  -523 -        B*- |  2 |   15   16   38   38 |  3  1 |  19.927      0.209 -2.087 |     -9.834    -17.331      4.205    5.325 |
   18 |     2 -          u | 71 |    0    0   37   23 |  1  3 |  95.667      1.103 -3.069 |    -95.413     -6.972    128.308    0.330 |
   19 |    21 -          g | 71 |    0    0   37   23 |  1  3 | 131.682      1.108 -3.077 |   -131.408     -8.497    177.600    0.000 |
   20 |    21 -          g | 71 |    0    0   37   23 |  1  3 |  24.824      1.090 -3.076 |    -24.772     -1.617     32.752    0.000 |
   21 |    -5 -       bbar | 71 |    0    0   37   23 |  1  3 |  23.532      0.425 -2.334 |    -16.271    -17.000     10.294    5.188 |
   22 |  2212 -         p+ |  1 |   18   21   -1   -1 |  5  0 |   1.214      1.220  0.805 |      0.842      0.875      1.877    0.938 |
   23 |   513 -        B*0 |  2 |   18   21   39   39 |  5  1 |  21.819      0.421 -2.322 |    -14.894    -15.945      9.462    5.325 |
   24 |    21 -          g | 71 |    0    0   -1   -1 |  1  0 |  12.011      1.513 -2.695 |    -10.833     -5.188     25.951    0.000 |
   25 |    -2 -       ubar | 71 |    0    0   -1   -1 |  1  0 |  15.261      1.564 -2.644 |    -13.412     -7.281     34.845    0.330 |
   26 |     3 -          s | 71 |   11   11   33   35 |  1  4 |  91.441     -0.668  0.030 |     91.401      2.700    -65.744    0.500 |
   27 |    21 -          g | 71 |   11   11   33   35 |  1  4 | 101.435     -0.681  0.027 |    101.399      2.698    -74.507   -0.000 |
   28 |    21 -          g | 71 |   10   10   33   35 |  1  4 |   8.223     -0.714  0.027 |      8.220      0.222     -6.381   -0.000 |
   29 |    21 -          g | 71 |   10   10   33   35 |  1  4 |   5.322     -0.320  1.052 |      2.638      4.623     -1.730    0.000 |
   30 |    21 -          g | 71 |   10   10   33   35 |  1  4 |  24.688     -0.031  1.377 |      4.758     24.225     -0.772    0.000 |
   31 |    21 -          g | 71 |   10   10   33   35 |  1  4 |  62.486     -0.058  1.390 |     11.215     61.472     -3.612    0.000 |
   32 |    -4 -       cbar | 71 |   10   10   33   35 |  1  4 | 414.521     -0.037  1.377 |     79.717    406.784    -15.487    1.500 |
   33 |   111 -        pi0 |  2 |   26   32   40   40 |  8  1 |  22.972     -0.686  0.026 |     22.964      0.600    -17.015    0.135 |
   34 |   111 -        pi0 |  2 |   26   32   41   41 |  8  1 |  15.452     -0.658  0.027 |     15.446      0.416    -10.917    0.135 |
   35 |  -413 -        D*- |  2 |   26   32   43   44 |  8  2 | 234.456     -0.038  1.380 |     44.566    230.182     -8.899    2.010 |
   36 |  2212 -         p+ |  1 |    1    1   -1   -1 |  1  0 |   0.429     -9.271  1.213 |      0.150      0.402  -2280.123    0.938 |
   37 |   310 -       K_S0 |  1 |   18   21   -1   -1 |  5  0 |  41.703      1.101 -3.069 |    -41.593     -3.023     55.776    0.498 |
   38 |  -521 -         B- |  2 |   17   17   45   45 |  1  1 |  19.640      0.208 -2.086 |     -9.676    -17.091      4.116    5.279 |
   39 |   511 -         B0 |  2 |   23   23   46   49 |  1  2 |  21.802      0.422 -2.322 |    -14.874    -15.940      9.470    5.280 |
   40 |    22 -      gamma |  1 |   33   33   -1   -1 |  1  0 |  20.805     -0.687  0.025 |     20.799      0.520    -15.450   -0.000 |
   41 |    22 -      gamma |  1 |   34   34   -1   -1 |  1  0 |  11.839     -0.656  0.032 |     11.833      0.373     -8.342    0.000 |
   42 |   111 -        pi0 |  2 |   26   32   47   47 |  8  1 |  24.810     -0.057  1.372 |      4.902     24.321     -1.424    0.135 |
   43 |  -411 -         D- |  2 |   35   35   50   50 |  1  1 | 215.018     -0.038  1.380 |     40.846    211.103     -8.151    1.870 |
   44 |   111 -        pi0 |  2 |   35   35   48   48 |  1  1 |  19.438     -0.038  1.378 |      3.720     19.079     -0.748    0.135 |
   45 |   421 -         D0 |  2 |   38   38   -1   -1 |  1  0 |   5.759      0.275 -1.979 |     -2.286     -5.286      1.603    1.865 |
   46 |  -411 -         D- |  2 |   39   39   -1   -1 |  1  0 |   8.375      0.467 -2.258 |     -5.311     -6.475      4.058    1.870 |
   47 |    22 -      gamma |  1 |   42   42   -1   -1 |  1  0 |  17.944     -0.055  1.369 |      3.594     17.581     -0.996    0.000 |
   48 |    22 -      gamma |  1 |   44   44   -1   -1 |  1  0 |  13.047     -0.043  1.380 |      2.479     12.809     -0.563   -0.000 |
   49 |   310 -       K_S0 |  1 |   39   39   -1   -1 |  1  0 |   2.372      0.227 -2.277 |     -1.539     -1.804      0.542    0.498 |
   50 |   111 -        pi0 |  2 |   43   43   51   51 |  1  1 |  31.357     -0.027  1.379 |      5.974     30.783     -0.840    0.135 |
   51 |    22 -      gamma |  1 |   50   50   -1   -1 |  1  0 |  30.265     -0.027  1.378 |      5.788     29.706     -0.820   -0.000 |
Begin processing the 13th record. Run 1, Event 6454, LumiSection 58 at 04-Jul-2016 14:15:38.545 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   31 |  0 13 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   40 |  0 12 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23635.701  0.000 |      0.000      0.000    879.701    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -23863.816  0.000 |      0.000      0.000  -1107.816    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -22984.115  0.000 |      0.000      0.000   -228.115 1974.385 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  19.792     -3.136  0.384 |     18.353      7.408   -227.310 1974.385 |
    6 |   -11 -         e+ | 23 |    5    5    9   11 |  1  3 | 200.685      1.853 -2.781 |   -187.807    -70.732    624.240    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8    8 |  1  1 | 220.472     -2.061  0.362 |    206.160     78.140   -851.549 1000.000 |
    8 | 9900012 -      nu_Re | 52 |    7    7   12   14 |  1  3 | 220.396     -2.061  0.362 |    206.089     78.113   -851.276 1000.000 |
    9 |   -11 -         e+ |  1 |    6    6   -1   -1 |  1  0 | 145.570      1.831 -2.708 |   -132.116    -61.124    442.456    0.001 |
   10 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |   2.998      1.837 -2.756 |     -2.777     -1.128      9.170    0.000 |
   11 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |  53.514      1.886 -2.983 |    -52.843     -8.453    172.340   -0.000 |
   12 |    11 -         e- | 23 |    8    8   20   16 |  1  6 | 414.281     -0.706  1.629 |    -23.974    413.586   -317.414    0.001 |
   13 |    -1 -       dbar | 23 |    8    8   15   15 |  1  1 | 483.864     -0.831 -0.753 |    353.115   -330.807   -449.756    0.330 |
   14 |     2 -          u | 23 |    8    8   32   36 |  1  9 | 123.141     -0.639 -3.104 |   -123.052     -4.666    -84.107    0.330 |
   15 |    -1 -       dbar | 52 |   13   13   25   23 |  1  4 | 450.388     -0.831 -0.753 |    328.685   -307.921   -418.639    0.330 |
   16 |    22 -      gamma |  1 |   12   12   -1   -1 |  1  0 |  42.415     -0.718  1.645 |     -3.163     42.297    -33.161    0.000 |
   17 |    22 -      gamma |  1 |   12   12   -1   -1 |  1  0 |  14.088     -0.707  1.671 |     -1.407     14.017    -10.814   -0.000 |
   18 |    22 -      gamma |  1 |   12   12   -1   -1 |  1  0 |   0.002     -0.139  1.621 |     -0.000      0.002     -0.000   -0.000 |
   19 |    22 -      gamma |  1 |   12   12   -1   -1 |  1  0 |   0.013     -0.705  1.625 |     -0.001      0.013     -0.010   -0.000 |
   20 |    11 -         e- |  1 |   12   12   -1   -1 |  1  0 | 357.777     -0.705  1.625 |    -19.425    357.249   -273.443    0.001 |
   21 |    22 -      gamma |  1 |   12   12   -1   -1 |  1  0 |   0.003     -0.704  1.625 |     -0.000      0.003     -0.003   -0.000 |
   22 |    21 -          g | 73 |    1    1   39   39 |  1  1 |   6.462     -1.720  1.254 |      2.013      6.140    -17.464    0.077 |
   23 |     2 -          u | 71 |   15   15   -1   -1 |  1  0 |  22.288     -0.814 -0.715 |     16.825    -14.617    -20.218    0.330 |
   24 |    21 -          g | 71 |   15   15   -1   -1 |  1  0 |  41.250     -0.830 -0.766 |     29.719    -28.606    -38.326   -0.000 |
   25 |    -1 -       dbar | 71 |   15   15   -1   -1 |  1  0 | 376.257     -0.831 -0.755 |    273.905   -257.964   -349.833    0.330 |
   26 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   1.464      4.221  1.916 |     -0.496      1.377     49.819    0.938 |
   27 |  2212 -         p+ |  1 |    0    0   -1   -1 |  1  0 |   0.848      8.850  1.139 |      0.355      0.770   2955.964    0.938 |
   28 |     2 -          u | 71 |    0    0   30   30 |  1  1 |   5.021      3.233 -2.444 |     -3.847     -3.227     63.560    0.330 |
   29 |    -4 -       cbar | 71 |    0    1   30   30 |  2  1 |   7.554      1.090 -2.730 |     -6.922     -3.024      9.967    2.352 |
   30 |  -413 -        D*- |  2 |   28   29   46   46 |  4  1 |   6.783      1.115 -2.705 |     -6.145     -2.871      9.225    2.010 |
   31 |    21 -          g | 71 |    0    1   -1   -1 |  2  0 |   6.838      2.093  0.561 |      5.792      3.636     27.298   -0.000 |
   32 |     2 -          u | 71 |   14   14   43   48 |  1  4 |  66.147     -0.762 -2.952 |    -64.959    -12.484    -55.387    0.330 |
   33 |    21 -          g | 71 |   14   14   43   48 |  1  4 |   5.100     -0.842 -3.031 |     -5.068     -0.565     -4.823   -0.000 |
   34 |    21 -          g | 71 |   14   14   43   48 |  1  4 |  29.304     -0.770 -2.986 |    -28.948     -4.553    -24.855   -0.000 |
   35 |    21 -          g | 71 |   14   14   43   48 |  1  4 |   5.134      0.150  2.501 |     -4.115      3.070      0.772   -0.000 |
   36 |    21 -          g | 71 |   14   14   43   48 |  1  4 |  23.731     -0.865 -0.611 |     19.435    -13.618    -23.180    0.000 |
   37 |    -2 -       ubar | 71 |   15   15   43   48 |  1  4 |   5.620     -0.887 -0.696 |      4.311     -3.605     -5.661    0.330 |
   38 |     4 -          c | 71 |    0    0   41   45 |  1  5 |  10.580      1.696 -2.040 |     -4.789     -9.435     27.858    1.500 |
   39 |    21 -          g | 71 |   22   22   41   45 |  1  5 |   6.462     -1.720  1.254 |      2.013      6.140    -17.464    0.077 |
   40 |  2103 -       ud_1 | 71 |    1    1   41   45 |  1  5 |   0.678     -9.483 -0.715 |      0.512     -0.444  -4449.040    0.771 |
   41 |   423 -        D*0 |  2 |   38   40   49   49 |  5  1 |  10.040      1.716 -1.982 |     -4.017     -9.202     27.027    2.007 |
   42 |  2212 -         p+ |  1 |   38   40   -1   -1 |  5  0 |   0.874     -5.124 -1.812 |     -0.209     -0.849    -73.378    0.938 |
   43 |   111 -        pi0 |  2 |   32   37   50   50 |  7  1 |  14.044     -0.744 -2.972 |    -13.843     -2.371    -11.448    0.135 |
   44 |  2212 -         p+ |  1 |   32   37   -1   -1 |  7  0 |   2.659     -0.530 -2.943 |     -2.606     -0.524     -1.477    0.938 |
   45 |  2212 -         p+ |  1 |   38   40   -1   -1 |  5  0 |   0.436     -9.651 -0.312 |      0.415     -0.134  -3384.196    0.938 |
   46 |  -421 -      Dbar0 |  2 |   30   30   -1   -1 |  1  0 |   6.375      1.117 -2.708 |     -5.785     -2.677      8.697    1.865 |
   47 |    11 -         e- |  1 |   32   37   -1   -1 |  7  0 |   0.055      0.078  2.942 |     -0.054      0.011      0.004    0.001 |
   48 |   -11 -         e+ |  1 |   32   37   -1   -1 |  7  0 |   0.031      0.483  2.795 |     -0.030      0.011      0.016    0.001 |
   49 |   421 -         D0 |  2 |   41   41   53   54 |  1  2 |   9.154      1.718 -1.980 |     -3.642     -8.398     24.690    1.865 |
   50 |    22 -      gamma |  1 |   43   43   -1   -1 |  1  0 |  10.738     -0.740 -2.969 |    -10.578     -1.846     -8.693    0.000 |
   51 |    11 -         e- |  1 |   38   40   -1   -1 |  5  0 |   0.065     -3.308 -1.300 |      0.018     -0.063     -0.893    0.001 |
   52 |   -11 -         e+ |  1 |   38   40   -1   -1 |  5  0 |   0.001     -3.231 -1.670 |     -0.000     -0.001     -0.014    0.001 |
   53 |   -13 -        mu+ |  1 |   49   49   -1   -1 |  1  0 |   2.170      1.598 -2.183 |     -1.247     -1.775      5.142    0.106 |
   54 |    14 -      nu_mu |  1 |   49   49   -1   -1 |  1  0 |   3.601      1.661 -1.789 |     -0.780     -3.515      9.136    0.000 |
Begin processing the 14th record. Run 1, Event 6455, LumiSection 58 at 04-Jul-2016 14:15:38.546 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   47 |  0 24 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   39 |  0 21 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |     2 -          u | 21 |    0    0    4    4 |  1  1 |   0.000  23741.607  0.000 |      0.000      0.000    985.607    0.000 |
    3 |    -1 -       dbar | 21 |    1    1    4    4 |  1  1 |   0.000 -23727.885  0.000 |      0.000      0.000   -971.885    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000  22769.723  0.000 |      0.000      0.000     13.723 1957.446 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  19.936      3.520 -0.229 |     19.416     -4.524    336.314 1957.446 |
    6 |   -11 -         e+ |  1 |    5    5   -1   -1 |  1  0 | 700.655     -0.053 -2.570 |   -589.457   -378.758    -37.051    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 714.687      0.501  0.551 |    608.874    374.234    373.366 1000.000 |
    8 |    11 -         e- | 23 |    7    7   11   12 |  1  2 | 257.537      0.639  1.225 |     87.300    242.289    175.999    0.001 |
    9 |   -15 -       tau+ | 23 |    7    7   13   13 |  1  1 | 303.873     -0.286  0.775 |    217.002    212.718    -88.006    1.777 |
   10 | 9900016 -    nu_Rtau | 22 |    7    7   14   16 |  1  3 | 315.100      0.813 -0.259 |    304.571    -80.773    285.373  500.000 |
   11 |    11 -         e- |  1 |    8    8   -1   -1 |  1  0 | 182.430      0.639  1.225 |     61.834    171.632    124.676    0.001 |
   12 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |  75.107      0.639  1.225 |     25.467     70.657     51.323   -0.000 |
   13 |   -15 -       tau+ |  2 |    9    9   53   55 |  1  3 | 303.873     -0.286  0.775 |    217.002    212.718    -88.006    1.777 |
   14 |    15 -       tau- |  2 |   10   10   56   58 |  1  3 | 161.920      1.164  1.135 |     68.286    146.816    233.938    1.777 |
   15 |    -3 -       sbar | 23 |   10   10   36   36 |  1  1 |  33.106     -1.058 -0.031 |     33.090     -1.030    -41.950    0.500 |
   16 |     4 -          c | 23 |   10   10   30   34 |  1  8 | 304.331      0.302 -0.840 |    203.195   -226.560     93.385    1.500 |
   17 |    -4 -       cbar | 73 |    0    0   43   43 |  1  1 |  28.554     -1.343 -1.757 |     -5.293    -28.059    -50.983    1.794 |
   18 |    -1 -       dbar | 73 |    0    1   21   21 |  2  1 |   1.695     -0.817 -3.048 |     -1.687     -0.158     -1.543    0.562 |
   19 |     3 -          s | 71 |    0    1   48   48 |  2  1 |  14.582      0.401  2.631 |    -12.723      7.126      6.005    0.831 |
   20 |     1 -          d | 71 |    0    1   63   49 |  2  3 |   0.845     -4.268 -0.595 |      0.700     -0.473    -30.136    0.330 |
   21 |    -1 -       dbar | 71 |   18   18   63   49 |  1  3 |   1.695     -0.817 -3.048 |     -1.687     -0.158     -1.543    0.562 |
   22 |    21 -          g | 71 |    0    0   -1   -1 |  1  0 |  12.773      3.585  2.008 |     -5.404     11.573    230.128   -0.000 |
   23 |    21 -          g | 71 |    0    0   -1   -1 |  1  0 |  30.985      3.528  2.038 |    -13.957     27.664    527.356   -0.000 |
   24 |    21 -          g | 71 |    0    0   -1   -1 |  1  0 |   7.702      3.522  2.147 |     -4.193      6.460    130.207    0.000 |
   25 |    -2 -       ubar | 71 |    0    0   -1   -1 |  1  0 |  22.372      3.643  2.102 |    -11.325     19.294    426.910    0.330 |
   26 |    21 -          g | 71 |    0    1   50   50 |  2  1 |   5.223     -3.913  3.125 |     -5.222      0.086   -130.668    0.199 |
   27 |    -1 -       dbar | 71 |    1    1   50   50 |  1  1 |   5.179     -3.795  0.631 |      4.180      3.057   -115.087    0.570 |
   28 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.661      7.521 -2.128 |     -0.349     -0.561    609.865    0.938 |
   29 |    21 -          g | 71 |    0    1   -1   -1 |  2  0 |   6.260      1.857 -0.092 |      6.233     -0.577     19.558   -0.000 |
   30 |     4 -          c | 71 |   16   16   37   52 |  1  2 | 197.524      0.361 -0.874 |    126.780   -151.468     72.803    1.500 |
   31 |    21 -          g | 71 |   16   16   37   52 |  1  2 |  53.972      0.334 -0.912 |     33.046    -42.672     18.389   -0.000 |
   32 |    21 -          g | 71 |   16   16   37   52 |  1  2 |  19.723     -0.244 -0.615 |     16.111    -11.377     -4.853   -0.000 |
   33 |    21 -          g | 71 |   16   16   37   52 |  1  2 |   5.683     -0.145 -0.656 |      4.503     -3.468     -0.827    0.000 |
   34 |    21 -          g | 71 |   16   16   37   52 |  1  2 |   9.161      0.057 -0.597 |      7.575     -5.152      0.525    0.464 |
   35 |    21 -          g | 71 |   16   16   37   52 |  1  2 |  13.595     -0.059 -0.534 |     11.701     -6.922     -0.802    0.000 |
   36 |    -3 -       sbar | 71 |   15   15   37   52 |  1  2 |  25.528     -1.058 -0.031 |     25.516     -0.795    -32.346    0.500 |
   37 |   421 -         D0 |  2 |   30   36   59   59 |  8  1 | 203.231      0.359 -0.875 |    130.335   -155.935     74.629    1.865 |
   38 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.392      2.249 -2.829 |     -0.373     -0.121      1.838    0.938 |
   39 |     2 -          u | 71 |    1    1   44   44 |  1  1 |   1.364     -7.657 -2.433 |     -1.036     -0.887  -1443.386    0.330 |
   40 |    21 -          g | 71 |    1    1   44   44 |  1  1 |   5.441     -1.286 -0.509 |      4.750     -2.654     -9.091   -0.000 |
   41 |    21 -          g | 71 |    1    1   44   44 |  1  1 |   5.992     -1.095 -0.749 |      4.389     -4.079     -7.957    0.000 |
   42 |    21 -          g | 71 |    0    0   44   44 |  1  1 |   7.189     -2.323 -0.236 |      6.990     -1.681    -36.331   -0.000 |
   43 |    -4 -       cbar | 71 |   17   17   44   44 |  1  1 |  28.554     -1.343 -1.757 |     -5.293    -28.059    -50.983    1.794 |
   44 |  -423 -     D*bar0 |  2 |   39   43   60   60 |  7  1 |  22.318     -1.358 -1.771 |     -4.429    -21.874    -40.515    2.007 |
   45 |     4 -          c | 71 |    0    0   46   46 |  1  1 |   3.820     -1.131 -1.484 |      0.333     -3.805     -5.302    1.500 |
   46 |   411 -         D+ |  2 |   45    1   69   69 |  3  1 |   2.843     -1.092 -1.457 |      0.323     -2.825     -3.762    1.870 |
